0.000000	0.000000
0.019600	0.001414
0.035700	0.002576
0.052900	0.003817
0.070100	0.005058
0.084300	0.006083
0.100600	0.007259
0.120000	0.008659
0.136400	0.009843
0.153600	0.011084
0.170600	0.012310
0.184700	0.013328
0.200800	0.014490
0.217100	0.015666
0.234400	0.016914
0.251600	0.018155
0.268900	0.019404
0.286400	0.020667
0.302700	0.021843
0.318900	0.023012
0.336400	0.024275
0.353700	0.025523
0.367700	0.026533
0.384200	0.027724
0.400300	0.028886
0.417400	0.030120
0.434700	0.031368
0.452000	0.032616
0.469200	0.033857
0.486100	0.035077
0.502800	0.036282
0.520000	0.037523
0.537000	0.038750
0.551100	0.039767
0.567200	0.040929
0.583500	0.042105
0.600900	0.043361
0.618000	0.044595
0.635100	0.045829
0.652200	0.047063
0.668800	0.048261
0.684900	0.049422
0.702400	0.050685
0.719800	0.051941
0.734000	0.052965
0.750300	0.054142
0.769800	0.055549
0.786100	0.056725
0.803500	0.057981
0.820600	0.059215
0.834500	0.060218
0.850800	0.061394
0.867100	0.062570
0.884400	0.063818
0.901600	0.065059
0.918600	0.066286
0.935800	0.067527
0.952200	0.068711
0.968300	0.069873
0.985600	0.071121
1.002900	0.072369
1.017100	0.073394
1.033300	0.074563
1.052800	0.075970
1.068900	0.077132
1.086300	0.078387
1.103400	0.079621
1.117400	0.080632
1.133300	0.081779
1.152900	0.083193
1.170200	0.084442
1.184900	0.085502
1.202200	0.086751
1.219400	0.087992
1.235800	0.089175
1.251800	0.090330
1.269100	0.091578
1.286200	0.092812
1.300400	0.093837
1.316600	0.095006
1.335900	0.096399
1.352200	0.097575
1.369600	0.098830
1.386700	0.100064
1.400700	0.101075
1.416800	0.102236
1.436400	0.103651
1.452600	0.104820
1.470000	0.106075
1.487400	0.107331
1.501700	0.108363
1.518000	0.109539
1.534400	0.110722
1.551700	0.111971
1.569000	0.113219
1.586200	0.114460
1.603400	0.115701
1.619500	0.116863
1.635800	0.118039
1.653200	0.119295
1.670300	0.120529
1.685300	0.121611
1.702200	0.122831
1.719000	0.124043
1.736400	0.125299
1.753400	0.126525
1.767500	0.127543
1.784700	0.128784
1.802000	0.130032
1.819200	0.131273
1.837000	0.132558
1.851300	0.133590
1.867700	0.134773
1.884000	0.135949
1.901300	0.137198
1.918300	0.138425
1.935600	0.139673
1.953300	0.140950
1.969600	0.142126
1.985700	0.143288
2.003000	0.144536
2.020200	0.145778
2.034300	0.146795
2.050600	0.147971
2.070000	0.149371
2.086400	0.150555
2.103600	0.151796
2.120600	0.153023
2.134700	0.154040
2.150800	0.155202
2.167000	0.156371
2.184200	0.157612
2.201300	0.158846
2.218500	0.160087
2.235800	0.161335
2.252300	0.162526
2.268500	0.163695
2.285800	0.164943
2.302900	0.166177
2.317100	0.167202
2.333200	0.168364
2.352600	0.169764
2.368900	0.170940
2.386100	0.172181
2.403200	0.173415
2.417200	0.174425
2.433200	0.175580
2.452800	0.176994
2.468800	0.178149
2.486000	0.179390
2.503200	0.180631
2.517400	0.181656
2.533700	0.182832
2.553000	0.184225
2.569300	0.185401
2.586500	0.186642
2.603500	0.187869
2.617500	0.188879
2.633800	0.190055
2.653400	0.191469
2.669800	0.192653
2.684000	0.193677
2.701500	0.194940
2.719200	0.196217
2.735600	0.197401
2.751900	0.198577
2.769200	0.199825
2.786500	0.201074
2.800800	0.202106
2.817300	0.203296
2.833500	0.204465
2.851000	0.205728
2.868500	0.206991
2.885800	0.208239
2.903200	0.209495
2.919300	0.210657
2.935600	0.211833
2.952800	0.213074
2.969800	0.214301
2.983900	0.215318
3.000000	0.216480
3.019800	0.217909
3.036000	0.219078
3.053500	0.220341
3.070900	0.221596
3.085600	0.222657
3.102200	0.223855
3.118300	0.225017
3.135800	0.226279
3.153200	0.227535
3.167400	0.228560
3.183700	0.229736
3.203400	0.231157
3.220000	0.232355
3.234300	0.233387
3.251700	0.234643
3.269000	0.235891
3.286300	0.237139
3.303500	0.238381
3.317700	0.239405
3.335100	0.240661
3.352400	0.241909
3.368500	0.243071
3.384800	0.244247
3.402100	0.245496
3.419200	0.246730
3.436200	0.247956
3.453500	0.249205
3.469900	0.250388
3.486000	0.251550
3.503200	0.252791
3.520600	0.254047
3.534800	0.255071
3.551100	0.256247
3.567200	0.257409
3.584500	0.258658
3.601900	0.259913
3.619200	0.261162
3.636500	0.262410
3.652600	0.263572
3.668900	0.264748
3.686300	0.266003
3.703400	0.267237
3.717700	0.268269
3.733800	0.269431
3.750200	0.270614
3.767500	0.271863
3.784700	0.273104
3.801800	0.274338
3.818900	0.275572
3.835300	0.276755
3.851600	0.277931
3.868800	0.279173
3.886100	0.280421
3.900300	0.281446
3.916700	0.282629
3.936200	0.284036
3.952500	0.285212
3.969900	0.286468
3.987000	0.287702
4.001100	0.288719
4.017200	0.289881
4.036600	0.291281
4.052600	0.292436
4.070000	0.293691
4.087300	0.294940
4.101500	0.295964
4.117800	0.297140
4.133900	0.298302
4.151200	0.299551
4.168500	0.300799
4.185600	0.302033
4.202900	0.303281
4.219000	0.304443
4.235300	0.305619
4.252700	0.306875
4.269800	0.308109
4.283900	0.309126
4.300000	0.310288
4.319600	0.311702
4.335700	0.312864
4.353000	0.314113
4.370300	0.315361
4.384500	0.316386
4.401000	0.317576
4.417200	0.318745
4.434600	0.320001
4.452100	0.321264
4.469400	0.322512
4.486800	0.323768
4.503200	0.324951
4.519700	0.326142
4.533900	0.327166
4.551000	0.328400
4.568500	0.329663
4.584500	0.330818
4.600900	0.332001
4.618100	0.333242
4.633800	0.334375
4.651500	0.335652
4.669200	0.336930
4.685700	0.338120
4.701700	0.339275
4.719200	0.340538
4.736500	0.341786
4.750700	0.342811
4.767000	0.343987
4.786400	0.345387
4.802800	0.346570
4.820100	0.347818
4.837300	0.349060
4.851300	0.350070
4.867400	0.351232
4.883600	0.352401
4.900900	0.353649
4.918000	0.354883
4.935400	0.356139
4.952800	0.357394
4.969100	0.358570
4.985200	0.359732
5.002500	0.360980
5.019800	0.362229
5.034000	0.363253
5.050200	0.364422
5.069800	0.365837
5.086400	0.367035
5.100600	0.368059
5.117900	0.369308
5.135500	0.370578
5.151700	0.371747
5.168400	0.372952
5.186000	0.374222
5.203200	0.375463
5.219100	0.376610
5.236600	0.377873
5.252900	0.379049
5.269000	0.380211
5.286400	0.381467
5.303700	0.382715
5.317900	0.383740
5.334100	0.384909
5.353500	0.386309
5.369800	0.387485
5.386600	0.388697
5.403000	0.389881
5.419400	0.391064
5.436200	0.392276
5.452500	0.393452
5.468400	0.394600
5.485000	0.395798
5.501600	0.396996
5.518200	0.398193
5.534700	0.399384
5.550700	0.400539
5.569900	0.401924
5.585600	0.403057
5.602000	0.404240
5.618300	0.405417
5.634700	0.406600
5.651500	0.407812
5.667400	0.408960
5.686800	0.410360
5.703000	0.411529
5.719900	0.412748
5.736500	0.413946
5.752900	0.415129
5.770200	0.416378
5.783600	0.417345
5.800900	0.418593
5.818300	0.419849
5.835600	0.421097
5.852900	0.422345
5.869400	0.423536
5.885800	0.424719
5.903200	0.425975
5.920300	0.427209
5.934400	0.428226
5.950500	0.429388
5.967100	0.430586
5.984500	0.431842
6.001600	0.433076
6.018500	0.434295
6.035800	0.435543
6.052200	0.436727
6.068300	0.437889
6.085600	0.439137
6.102900	0.440385
6.117000	0.441403
6.133400	0.442586
6.152900	0.443993
6.169200	0.445170
6.186700	0.446432
6.203800	0.447666
6.217700	0.448669
