0	0
0.0169776	0.041726825
0.0338688	0.103589277
0.0507456	0.151866249
0.0675792	0.215426883
0.0839952	0.276076341
0.1001376	0.401499421
0.1170576	0.509293731
0.1338624	0.593394312
0.1505664	0.658572268
0.1675872	0.722698959
0.1836432	0.815775662
0.1994832	0.881600542
0.2165472	0.922842179
0.2338704	1.102364577
0.2511792	1.102526307
0.2682288	1.166167809
0.2840688	1.297251507
0.3001392	1.379896503
0.3175056	1.442971943
0.335952	1.460196386
0.3496176	1.557963317
0.3676752	1.669234859
0.3845088	1.684356793
0.4005648	1.768538243
0.4162752	1.927925021
0.4331232	2.030543908
0.45	2.158635567
0.4669776	2.202464909
0.4838688	2.163487524
0.4995216	2.247102911
0.5161536	2.273626941
0.5335488	2.32327863
0.5502672	2.388618315
0.5670576	2.471910242
0.583992	2.318507541
0.5999616	2.447326992
0.615888	2.710545645
0.6328656	2.764483234
0.649872	2.818744282
0.6668064	2.860875441
0.6838704	2.921848364
0.6996096	2.981203966
0.715752	3.154499691
0.7327728	3.245473877
0.7496064	3.306365939
0.7664544	3.335882008
0.7834752	3.453865426
0.7997904	3.509743795
0.81576	3.594814767
0.8327808	3.598858063
0.849744	3.697191056
0.8667936	3.726302798
0.8838576	3.773366775
0.8998704	3.785334934
0.9158832	3.905097404
0.93312	4.012406512
0.9501264	4.136535742
0.9672336	4.211821939
0.9842544	4.28039626
1.0004832	4.316624204
1.0164096	4.369672264
1.0334592	4.491618111
1.0503936	4.298348496
1.0674144	4.38568372
1.0845072	4.457735281
1.1003904	4.522670632
1.1165328	4.603779176
1.1343312	4.681976549
1.1526192	4.749095285
1.1670624	4.836915697
1.183032	4.840959
1.199088	4.867240433
1.2161088	4.781279926
1.2329424	4.830608155
1.2497904	4.910827177
1.2669264	5.047490624
1.2829536	5.054930292
1.3019616	5.124960198
1.318104	5.228953808
1.3350384	5.378394075
1.3518288	5.543603201
1.365768	5.591637574
1.3815648	5.792104253
1.4007456	5.937177765
1.4165424	5.983190484
1.4336352	6.076914118
1.4505264	6.155920145
1.4674176	6.196272254
1.4843808	6.283526609
1.5001344	6.347329842
1.5168096	6.483669823
1.534248	6.632139706
1.5510528	6.762899938
1.5677568	6.840935575
1.5847776	6.978326821
1.6006608	7.017223338
1.616544	7.040431864
1.6335504	7.042291783
1.6503984	7.138441392
1.6673184	7.201274234
1.6842528	7.237906505
1.700136	7.233782341
1.7162784	7.286911269
1.7332992	7.472822077
1.7501328	7.583608425
1.7668944	7.630348943
1.7838576	7.722859583
1.7998704	7.763939484
1.8158832	7.820869111
1.8328608	7.94993116
1.849752	8.063224351
1.8667152	8.135761107
1.883736	8.210966435
1.8996192	8.264499691
1.9157616	8.310916743
1.9328688	8.346174297
1.9497456	8.456232853
1.9667952	8.517448373
1.9837296	8.609312082
1.9997856	8.746945926
2.0156256	8.941671126
2.0326032	9.079466699
2.04948	9.140843949
2.0664576	9.174079855
2.083464	9.180872592
2.0993616	9.22874523
2.1185424	9.312845818
2.1343824	9.353602253
2.1513456	9.584717126
2.1682368	9.48193651
2.182176	9.400423633
2.1981312	9.592156794
2.2173984	9.650865472
2.233728	9.712647056
2.2511808	9.791410486
2.2679712	9.855537184
2.2848624	9.974167526
2.3018256	10.07314744
2.3178384	10.14285388
2.3338656	10.38512826
2.3510016	10.41052017
2.3679648	10.28736133
2.3849424	10.37833552
2.4018336	10.45548164
2.41776	10.4330009
2.4338592	10.53602412
2.4508368	10.63209286
2.4677136	10.70293143
2.4845904	10.8108066
2.501568	10.84824753
2.5177536	10.94051558
2.5335936	11.02582915
2.5505712	11.10758463
2.567592	11.14712807
2.5845984	11.20721147
2.6015616	11.25387112
2.6174016	11.32252631
2.633472	11.42126363
2.6506512	11.61542276
2.667456	11.73324445
2.6843328	11.8204988
2.7013104	11.94139339
2.7174096	12.00503489
2.733336	12.07045545
2.7502992	12.16304695
2.76732	12.21237518
2.7842544	12.26299726
2.801304	12.20194347
2.817144	12.31572186
2.8332	12.15997405
2.8502208	12.31458974
2.8670688	12.33998164
2.8839024	12.40790904
2.9009232	12.50567597
2.9169648	12.53939706
2.9328192	12.58524806
2.9499696	12.66004906
2.9674512	12.87879144
2.9844288	13.20007185
3.0014352	13.24535677
3.0173184	13.31845959
3.0333456	13.37029466
3.0503952	13.44865376
3.0672	13.56995268
