0	0
0.0169776	1.42374E-05
0.0338688	2.79171E-05
0.0507456	3.84417E-05
0.0675792	5.02412E-05
0.0839952	6.22796E-05
0.1001376	8.26757E-05
0.1170576	9.99008E-05
0.1338624	0.000116998
0.1505664	0.000130957
0.1675872	0.000144294
0.1836432	0.000158571
0.1994832	0.00017441
0.2165472	0.000187333
0.2338704	0.000200917
0.2511792	0.000207649
0.2682288	0.000220325
0.2840688	0.000237223
0.3001392	0.000253381
0.3175056	0.000268455
0.335952	0.000281322
0.3496176	0.000288612
0.3676752	0.000297424
0.3845088	0.000308857
0.4005648	0.000321007
0.4162752	0.000336272
0.4331232	0.000356779
0.45	0.000375877
0.4669776	0.000390465
0.4838688	0.000399898
0.4995216	0.000411179
0.5161536	0.000416796
0.5335488	0.000422254
0.5502672	0.000430444
0.5670576	0.000445454
0.583992	0.000449996
0.5999616	0.000455429
0.615888	0.000473013
0.6328656	0.0004916
0.649872	0.000503631
0.6668064	0.000519517
0.6838704	0.000533078
0.6996096	0.000544646
0.715752	0.000566229
0.7327728	0.00058394
0.7496064	0.000602034
0.7664544	0.000616064
0.7834752	0.000637074
0.7997904	0.00065359
0.81576	0.000669771
0.8327808	0.000679371
0.849744	0.000691211
0.8667936	0.000703528
0.8838576	0.000714347
0.8998704	0.000725502
0.9158832	0.000736265
0.93312	0.000754757
0.9501264	0.000771687
0.9672336	0.000789159
0.9842544	0.000803022
1.0004832	0.000819132
1.0164096	0.000833808
1.0334592	0.000851543
1.0503936	0.000866768
1.0674144	0.000872082
1.0845072	0.000877476
1.1003904	0.00088177
1.1165328	0.000888232
1.1343312	0.000896812
1.1526192	0.000906373
1.1670624	0.000916961
1.183032	0.000920379
1.199088	0.000928602
1.2161088	0.00094119
1.2329424	0.00094452
1.2497904	0.000948998
1.2669264	0.000957905
1.2829536	0.000961363
1.3019616	0.000968724
1.318104	0.000977361
1.3350384	0.000994092
1.3518288	0.001013189
1.365768	0.001025833
1.3815648	0.001047727
1.4007456	0.001074688
1.4165424	0.0010864
1.4336352	0.001098733
1.4505264	0.001108844
1.4674176	0.001116851
1.4843808	0.001122372
1.5001344	0.001129694
1.5168096	0.00114331
1.534248	0.001157579
1.5510528	0.001172374
1.5677568	0.001187488
1.5847776	0.001200578
1.6006608	0.001209955
1.616544	0.001216688
1.6335504	0.001221922
1.6503984	0.00122926
1.6673184	0.001236104
1.6842528	0.001244485
1.700136	0.001251927
1.7162784	0.001258253
1.7332992	0.001268498
1.7501328	0.00127833
1.7668944	0.001289022
1.7838576	0.001304096
1.7998704	0.001314867
1.8158832	0.001324436
1.8328608	0.001337
1.849752	0.001349652
1.8667152	0.001359882
1.883736	0.001368797
1.8996192	0.001377362
1.9157616	0.001389114
1.9328688	0.001396898
1.9497456	0.001407112
1.9667952	0.001412753
1.9837296	0.001420544
1.9997856	0.001430073
2.0156256	0.001450732
2.0326032	0.00146591
2.04948	0.001478339
2.0664576	0.001486816
2.083464	0.001494257
2.0993616	0.001501061
2.1185424	0.001509825
2.1343824	0.001515792
2.1513456	0.001532022
2.1682368	0.001543948
2.182176	0.001547414
2.1981312	0.001554744
2.2173984	0.001560257
2.233728	0.001565627
2.2511808	0.001573547
2.2679712	0.00158353
2.2848624	0.001592254
2.3018256	0.001601767
2.3178384	0.001609064
2.3338656	0.001619741
2.3510016	0.001636982
2.3679648	0.001649355
2.3849424	0.001654717
2.4018336	0.001659895
2.41776	0.001662285
2.4338592	0.001667161
2.4508368	0.001673647
2.4677136	0.001681885
2.4845904	0.001693612
2.501568	0.00170495
2.5177536	0.001709706
2.5335936	0.001716399
2.5505712	0.001727091
2.567592	0.001737599
2.5845984	0.001747264
2.6015616	0.001755549
2.6174016	0.001760903
2.633472	0.001768743
2.6506512	0.001780821
2.667456	0.001800963
2.6843328	0.001813567
2.7013104	0.001827087
2.7174096	0.001837755
2.733336	0.001846543
2.7502992	0.001857785
2.76732	0.001870182
2.7842544	0.001878021
2.801304	0.001887917
2.817144	0.001896983
2.8332	0.001898242
2.8502208	0.001904472
2.8670688	0.001905197
2.8839024	0.001909635
2.9009232	0.001914878
2.9169648	0.001916869
2.9328192	0.001921905
2.9499696	0.001928868
2.9674512	0.0019367
2.9844288	0.001968035
3.0014352	0.001988375
3.0173184	0.002000939
3.0333456	0.002008883
3.0503952	0.002017702
3.0672	0.002029916
3.0840768	0.002037413
3.10104	0.002044926
3.1170672	0.002051754
3.1329504	0.002059028
3.1499712	0.002065012
3.1669344	0.002071123
3.1838976	0.002076118
3.2009184	0.002082715
3.2170608	0.002089981
3.2332032	0.002094522
3.2503104	0.002100482
3.2672016	0.002110536
3.283992	0.002121738
3.3010416	0.002133291
3.3171552	0.002140652
3.3330816	0.00214658
3.3500448	0.002153814
3.3670656	0.002161901
3.3839856	0.002173541
3.4010496	0.002187045
3.416976	0.002195291
3.4332048	0.002202342
3.4502256	0.002211114
3.4672032	0.002223089
3.4839936	0.002233916
